0.698610000,192.168.1.10,192.168.1.12,60,
0.698892000,192.168.1.12,192.168.1.10,83,24
0.699379000,192.168.1.10,192.168.1.12,60,
0.699380000,192.168.1.12,192.168.1.10,60,
0.699889000,192.168.1.10,192.168.1.12,60,
0.700050000,192.168.1.12,192.168.1.10,60,
0.702825000,192.168.1.10,192.168.1.12,66,
0.703123000,192.168.1.12,192.168.1.10,60,
0.703325000,192.168.1.10,192.168.1.12,60,
0.725633000,192.168.1.10,192.168.1.12,1514,
0.725635000,192.168.1.10,192.168.1.12,92,1493
0.726101000,192.168.1.12,192.168.1.10,60,
0.728566000,192.168.1.12,192.168.1.10,153,88\,1
0.729590000,192.168.1.10,192.168.1.12,577,1\,512
0.890556000,192.168.1.12,192.168.1.10,60,
1.030898000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
1.031936000,192.168.1.10,192.168.1.12,128,69
1.032101000,192.168.1.10,192.168.1.12,301,242
1.032102000,192.168.1.10,192.168.1.12,187,128
1.034022000,192.168.1.12,192.168.1.10,60,
1.036631000,192.168.1.12,192.168.1.10,212,74\,74
1.041395000,192.168.1.12,192.168.1.10,442,383
1.041599000,192.168.1.10,192.168.1.12,60,
1.042003000,192.168.1.12,192.168.1.10,83,24
1.042316000,192.168.1.10,192.168.1.12,60,
1.042318000,192.168.1.12,192.168.1.10,60,
1.042873000,192.168.1.10,192.168.1.12,60,
1.042875000,192.168.1.12,192.168.1.10,60,
1.044442000,192.168.1.10,192.168.1.12,66,
1.045102000,192.168.1.12,192.168.1.10,60,
1.045282000,192.168.1.10,192.168.1.12,60,
1.046045000,192.168.1.10,192.168.1.12,1514,
1.046047000,192.168.1.10,192.168.1.12,92,1493
1.047401000,192.168.1.12,192.168.1.10,60,
1.051698000,192.168.1.12,192.168.1.10,153,88\,1
1.052400000,192.168.1.10,192.168.1.12,577,1\,512
1.191254000,192.168.1.12,192.168.1.10,60,
1.354240000,192.168.1.12,192.168.1.10,948,155\,23\,525\,97\,69
1.356006000,192.168.1.10,192.168.1.12,128,69
1.356199000,192.168.1.10,192.168.1.12,301,242
1.356201000,192.168.1.10,192.168.1.12,187,128
1.358249000,192.168.1.12,192.168.1.10,60,
1.360599000,192.168.1.12,192.168.1.10,212,74\,74
1.365361000,192.168.1.12,192.168.1.10,442,383
1.365917000,192.168.1.12,192.168.1.10,83,24
1.365946000,192.168.1.10,192.168.1.12,60,
1.366441000,192.168.1.10,192.168.1.12,60,
1.366443000,192.168.1.12,192.168.1.10,60,
1.366904000,192.168.1.10,192.168.1.12,60,
1.367616000,192.168.1.12,192.168.1.10,60,
1.368599000,192.168.1.10,192.168.1.12,66,
1.368865000,192.168.1.12,192.168.1.10,60,
1.369493000,192.168.1.10,192.168.1.12,60,
1.381691000,192.168.1.10,192.168.1.12,1514,
1.381693000,192.168.1.10,192.168.1.12,92,1493
1.382175000,192.168.1.12,192.168.1.10,60,
1.384650000,192.168.1.12,192.168.1.10,153,88\,1
